seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
46,20,Transfer-Plain,0.8640167364016736,0.8640087344102206,0.3260851204395294,0.175,0.9980568842526447,0.9947198969735995,0.9946855773632388,0.22178490459918976,0.0033713068894059006,580769,0.0,0.0,5.334092140197754,5.334092140197754
46,20,Transfer-Plain+EWC,0.9776847977684798,0.9776774595267745,0.11435721069574356,0.175,0.9980568842526447,0.9969092079845461,0.9968903305900962,0.05969178304076195,0.0011665536625484751,580769,0.0,0.0,3.831160068511963,3.831160068511963
46,20,Adapter-Only,0.907252440725244,0.9068774336877312,0.35775965452194214,0.175,0.9980568842526447,0.9980682549903412,0.9980568842526447,0.03318304568529129,0.0,58049,0.0,0.0,4.2265541553497314,4.2265541553497314
46,20,DAEWC,0.9037656903765691,0.9037115609186455,0.3077724575996399,0.175,0.9980568842526447,0.9976819059884096,0.9976681221063826,0.03278397023677826,0.000388762146262156,74561,38.87892293930054,2.027634620666504,4.109999179840088,45.01655673980713
46,20,ReplayUpper,0.9839609483960948,0.983947826298563,0.18637235462665558,0.175,0.9980568842526447,0.9965228589826143,0.9965022527774395,0.03384650498628616,0.0015546314752051815,580898,0.0,0.0,38.95772457122803,38.95772457122803
46,80,Scratch-Plain,0.9853556485355649,0.9853478891063789,0.11017469316720963,0.175,0.9980568842526447,,,,,580769,0.0,0.0,2.715045928955078,2.715045928955078
46,80,Transfer-Plain,0.995118549511855,0.9951133000705402,0.08548922836780548,0.175,0.9980568842526447,0.9967804249839022,0.9967613451642958,0.10624866932630539,0.001295539088348896,580769,0.0,0.0,2.5366666316986084,2.5366666316986084
46,80,Transfer-Plain+EWC,0.9797768479776848,0.9797696761134194,0.11400188505649567,0.175,0.9980568842526447,0.9967804249839022,0.9967606955741499,0.05955708026885986,0.0012961886784947918,580769,0.0,0.0,3.0920143127441406,3.0920143127441406
46,80,Adapter-Only,0.9149232914923291,0.9145561459717122,0.34981924295425415,0.175,0.9980568842526447,0.9980682549903412,0.9980568842526447,0.03318304568529129,0.0,58049,0.0,0.0,9.72423505783081,9.72423505783081
46,80,DAEWC,0.9755927475592747,0.97558646714923,0.07963918149471283,0.175,0.9980568842526447,0.9972955569864778,0.9972792036603784,0.08101401478052139,0.0007776805922663499,138689,38.87892293930054,2.027634620666504,8.789198160171509,49.69575572013855
46,80,ReplayUpper,0.9825662482566249,0.9825580971054225,0.08542338758707047,0.175,0.9980568842526447,0.99703799098519,0.9970203188411499,0.031880687922239304,0.001036565411494772,580898,0.0,0.0,36.89495801925659,36.89495801925659
46,160,Scratch-Plain,0.9902370990237099,0.990229496835634,0.06718605756759644,0.175,0.9980568842526447,,,,,580769,0.0,0.0,2.537696599960327,2.537696599960327
46,160,Transfer-Plain,0.99581589958159,0.9958115896876705,0.05819525942206383,0.175,0.9980568842526447,0.995492594977463,0.9954646056927104,0.2024163454771042,0.002592278559934269,580769,0.0,0.0,2.8340985774993896,2.8340985774993896
