seed,shot,method,tgt_acc,tgt_f1_macro,tgt_bce,src_thr_pre,src_f1_pre,src_acc_after,src_f1_after,src_bce_after,forget_f1,avg_f1_after,trainable_params,t_pretrain,t_fisher,t_adapt,t_total_once
45,80,DAEWC,0.8187290969899665,0.8184167936173712,0.6257926225662231,0.02,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.001666610362008214,0.0,0.9090541479829437,85137,64.27658700942993,0.9105224609375,4.408834218978882,69.59594368934631
45,80,ReplayUpper,0.9739130434782609,0.9739025345493202,0.08901019394397736,0.245,0.9996915023485161,1.0,1.0,0.0001495177421020344,-0.0003084976514838855,0.9869512672746601,580898,0.0,0.0,61.31301021575928,61.31301021575928
45,160,Scratch-Plain,0.9759197324414716,0.975899794731808,0.4492945969104767,,,,,,,,580898,0.0,0.0,5.343144416809082,5.343144416809082
45,160,Transfer-Plain,0.9705685618729097,0.9705669684245946,0.2461710274219513,0.245,0.9996915023485161,0.9937517750639023,0.9931879212809261,0.005936229135841131,0.00650358106758997,0.9818774448527603,580769,59.338053703308105,0.0,4.463268995285034,63.80132269859314
45,160,Transfer-Plain+EWC,0.9732441471571907,0.9732435605572498,0.2450251430273056,0.245,0.9996915023485161,0.9943197955126385,0.9938094049222352,0.005865645129233599,0.0058820974262808745,0.9835264827397425,580769,59.338053703308105,0.4701862335205078,1.8560307025909424,61.664270639419556
45,160,Adapter-Only,0.7545150501672241,0.7542617281783079,0.6650521755218506,0.02,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.001549362437799573,0.0,0.876976615263412,4497,64.27658700942993,0.0,2.1785361766815186,66.45512318611145
45,160,DAEWC,0.8354515050167224,0.8354508424100767,0.5584239959716797,0.02,0.9996915023485161,0.9997159897756319,0.9996915023485161,0.0016868829261511564,0.0,0.9175711723792964,85137,64.27658700942993,0.9105224609375,4.30405855178833,69.49116802215576
45,160,ReplayUpper,0.9866220735785953,0.9866177086652799,0.05990880727767944,0.245,0.9996915023485161,1.0,1.0,0.00017946232401300222,-0.0003084976514838855,0.9933088543326399,580898,0.0,0.0,61.04018211364746,61.04018211364746
46,10,Scratch-Plain,0.7357859531772575,0.7319865604098503,0.6868231296539307,,,,,,,,580898,0.0,0.0,1.9022750854492188,1.9022750854492188
46,10,Transfer-Plain,0.7785953177257525,0.7770615984779576,0.6428234577178955,0.03,0.9993828973713286,0.9991479693268958,0.9990741848501302,0.0011376946931704879,0.000308712521198351,0.8880678916640439,580769,60.42790341377258,0.0,1.7273149490356445,62.15521836280823
46,10,Transfer-Plain+EWC,0.7792642140468228,0.7777598590204226,0.643052339553833,0.03,0.9993828973713286,0.9991479693268958,0.9990741848501302,0.001146787777543068,0.000308712521198351,0.8884170219352764,580769,60.42790341377258,0.47298645973205566,1.8372399806976318,62.73812985420227
46,10,Adapter-Only,0.7297658862876254,0.7297386790764274,0.7538633942604065,0.01,0.9993828973713286,0.9994319795512638,0.9993828973713286,0.0021311501041054726,0.0,0.8645607882238779,4497,65.88540768623352,0.0,2.083944320678711,67.96935200691223
46,10,DAEWC,0.737123745819398,0.7370315019731533,0.6701982617378235,0.01,0.9993828973713286,0.9994319795512638,0.9993828973713286,0.002145084086805582,0.0,0.8682071996722409,85137,65.88540768623352,0.9173569679260254,4.267667293548584,71.07043194770813
